fight_id,detail_level,has_round_stats,has_sig_strikes,source,notes
1b52c11443f3,full,1,1,ufcstats,
43803c5fc951,full,1,1,ufcstats,
88d2de6f2da6,full,1,1,ufcstats,
04b76f410ff2,full,1,1,ufcstats,
4e89f277c5f9,full,1,1,ufcstats,
202c11536b55,full,1,1,ufcstats,
ce75714b4876,full,1,1,ufcstats,
df940038160a,full,1,1,ufcstats,
e819f9c81690,full,1,1,ufcstats,
97f646f32909,full,1,1,ufcstats,
24522e576b4a,full,1,1,ufcstats,
89159ae3ab0f,full,1,1,ufcstats,
4c221d677fe4,full,1,1,ufcstats,
a97c93760c68,full,1,1,ufcstats,
84e6336b802c,full,1,1,ufcstats,
24c87b9b91bc,full,1,1,ufcstats,
93271c73c325,full,1,1,ufcstats,
329fce0241e8,full,1,1,ufcstats,
ccfd66a665ed,full,1,1,ufcstats,
f31c8a63a4a7,full,1,1,ufcstats,
d01a9cf2d0de,full,1,1,ufcstats,
4dc0119ff14f,full,1,1,ufcstats,
feb72a48aca4,full,1,1,ufcstats,
66369d46ea62,full,1,1,ufcstats,
0c332a111bde,full,1,1,ufcstats,
7a68568dd79f,full,1,1,ufcstats,
a221bde9e8ad,full,1,1,ufcstats,
751e00099262,full,1,1,ufcstats,
6f88bf39960a,full,1,1,ufcstats,
d51d1f05e07a,full,1,1,ufcstats,
026222b8c31f,full,1,1,ufcstats,
d710a9dc1a50,full,1,1,ufcstats,
d79770647a42,full,1,1,ufcstats,
5df98ef6d3e2,full,1,1,ufcstats,
139ff3cdf60a,full,1,1,ufcstats,
656ef92155a8,full,1,1,ufcstats,
61cabb355131,full,1,1,ufcstats,
a4724079e23d,full,1,1,ufcstats,
f3f59f545457,full,1,1,ufcstats,
283e5e340e3e,full,1,1,ufcstats,
b7046baefa99,full,1,1,ufcstats,
b409de307c63,full,1,1,ufcstats,
6515f5f8e471,full,1,1,ufcstats,
9f6073836873,full,1,1,ufcstats,
e189a765ce09,full,1,1,ufcstats,
43597270552f,full,1,1,ufcstats,
a2663a367e3b,full,1,1,ufcstats,
81eec0d33315,full,1,1,ufcstats,
869a9f488d9e,full,1,1,ufcstats,
996feb4a4880,full,1,1,ufcstats,
e69d13d54c8f,full,1,1,ufcstats,
04df5895e8b5,full,1,1,ufcstats,
8f563a334cba,full,1,1,ufcstats,
3714bdf8b001,full,1,1,ufcstats,
381aeb42c787,full,1,1,ufcstats,
4b1eab68b5b1,full,1,1,ufcstats,
70e776b3777d,full,1,1,ufcstats,
724995b195ff,full,1,1,ufcstats,
2e94e66d706f,full,1,1,ufcstats,
223ae5ffa6fb,full,1,1,ufcstats,
757061c025ae,full,1,1,ufcstats,
7e319b5c64c9,full,1,1,ufcstats,
20d25edd797a,full,1,1,ufcstats,
7d737e4693ed,full,1,1,ufcstats,
e3164fe99331,full,1,1,ufcstats,
5d65a9d2e03b,full,1,1,ufcstats,
8a0fc4315f9c,full,1,1,ufcstats,
fdf828d6f188,full,1,1,ufcstats,
df983b03c08c,full,1,1,ufcstats,
e4956a867ed0,full,1,1,ufcstats,
e5fbd865b393,full,1,1,ufcstats,
0ef6b8b4230c,full,1,1,ufcstats,
7b922fb7c5b9,full,1,1,ufcstats,
37c1701c4c9f,full,1,1,ufcstats,
2e79523e568a,full,1,1,ufcstats,
47b125063550,full,1,1,ufcstats,
bcf08627f615,full,1,1,ufcstats,
1edf0fbc3af4,full,1,1,ufcstats,
fbb7c509648a,full,1,1,ufcstats,
707016cfee57,full,1,1,ufcstats,
77c6cc0c49ad,full,1,1,ufcstats,
c95c7e3112dc,full,1,1,ufcstats,
3bc3651656f8,full,1,1,ufcstats,
2b31909fcc0a,full,1,1,ufcstats,
129a290dce11,full,1,1,ufcstats,
730d61b845e5,full,1,1,ufcstats,
6efa69b4c97a,full,1,1,ufcstats,
6fdbab42dc71,full,1,1,ufcstats,
04f0c1202dbe,full,1,1,ufcstats,
6d10d5a23ba2,full,1,1,ufcstats,
7e085461bd76,full,1,1,ufcstats,
9ee6ed9edf3f,full,1,1,ufcstats,
c11d9554e9f4,full,1,1,ufcstats,
0638d5c07239,full,1,1,ufcstats,
bffcaea64416,full,1,1,ufcstats,
ce2c4af44cf2,full,1,1,ufcstats,
d93d0052eea3,full,1,1,ufcstats,
13ca35ec247f,full,1,1,ufcstats,
054661c9fa5f,full,1,1,ufcstats,
4bf8485dce2e,full,1,1,ufcstats,
dd9341a7b8c3,full,1,1,ufcstats,
5ec144e71df2,full,1,1,ufcstats,
5694920664ad,full,1,1,ufcstats,
253660d10abc,full,1,1,ufcstats,
7b9442032490,full,1,1,ufcstats,
6f2b4d1048b1,full,1,1,ufcstats,
0379318a2042,full,1,1,ufcstats,
d9d5146e5ec9,full,1,1,ufcstats,
aa2caafbd38a,full,1,1,ufcstats,
c2ed8b3835fc,full,1,1,ufcstats,
84c43153e67e,full,1,1,ufcstats,
9df3dc91127a,full,1,1,ufcstats,
cdfca8de3191,full,1,1,ufcstats,
f99e7ab1252c,full,1,1,ufcstats,
ff9f983083a5,full,1,1,ufcstats,
5c2549726d9d,full,1,1,ufcstats,
4835a597521e,full,1,1,ufcstats,
e841b756488c,full,1,1,ufcstats,
8b1d6b132fea,full,1,1,ufcstats,
b79647a7fbcb,full,1,1,ufcstats,
3248dd0baedc,full,1,1,ufcstats,
9b91a1da8753,full,1,1,ufcstats,
dac3bd9be281,full,1,1,ufcstats,
6e3651c0bf77,full,1,1,ufcstats,
f240a324eabd,full,1,1,ufcstats,
16c539a315ac,full,1,1,ufcstats,
10e0d56d14bc,full,1,1,ufcstats,
5a4a3b33db34,full,1,1,ufcstats,
8bdd8fac339d,full,1,1,ufcstats,
4ac4c9d8a66b,full,1,1,ufcstats,
5c0e0574e810,full,1,1,ufcstats,
23b54a2f9c40,full,1,1,ufcstats,
e66ac3c33e2a,full,1,1,ufcstats,
79edc21ffda3,full,1,1,ufcstats,
c101cbc46ef7,full,1,1,ufcstats,
88bd27100236,full,1,1,ufcstats,
c5c2b12d939a,full,1,1,ufcstats,
96941f039bce,full,1,1,ufcstats,
0017a5571a32,full,1,1,ufcstats,
6c9cf2b8dc67,full,1,1,ufcstats,
173f012596f0,full,1,1,ufcstats,
cfe171ebe2d9,full,1,1,ufcstats,
a14df88654ea,full,1,1,ufcstats,
1bc65dd8c5fa,full,1,1,ufcstats,
cf0ec0b55a4c,full,1,1,ufcstats,
4bd477a1f683,full,1,1,ufcstats,
c3403206712f,full,1,1,ufcstats,
8594c489bab0,full,1,1,ufcstats,
bb51105eddf7,full,1,1,ufcstats,
2eba49e99fda,full,1,1,ufcstats,
88c9e06d6c33,full,1,1,ufcstats,
8265f36bdf6c,full,1,1,ufcstats,
85e4b698919a,full,1,1,ufcstats,
81f0a4e42bd9,full,1,1,ufcstats,
c8b1dcf05a37,full,1,1,ufcstats,
22c925261698,full,1,1,ufcstats,
f23e52f58664,full,1,1,ufcstats,
f9ea6cb64c55,full,1,1,ufcstats,
bf2bac09e2d7,full,1,1,ufcstats,
988561c0b1a6,full,1,1,ufcstats,
ae9c613618df,full,1,1,ufcstats,
9934385c25ee,full,1,1,ufcstats,
d15e88d1f040,full,1,1,ufcstats,
7d48c30689ed,full,1,1,ufcstats,
1ee1e0fed93f,full,1,1,ufcstats,
67708cbe8565,full,1,1,ufcstats,
ec6ab3ce4b16,full,1,1,ufcstats,
069716111d02,full,1,1,ufcstats,
5dd1fe1b88a4,full,1,1,ufcstats,
16e9a85983ad,full,1,1,ufcstats,
2d716b14bfbf,full,1,1,ufcstats,
e803f6145f73,full,1,1,ufcstats,
edb7df613729,full,1,1,ufcstats,
d5cc6a310468,full,1,1,ufcstats,
663c68529ac7,full,1,1,ufcstats,
729b04fddab3,full,1,1,ufcstats,
4534e39f91c0,full,1,1,ufcstats,
a3fbf1fd245b,full,1,1,ufcstats,
6dc043054463,full,1,1,ufcstats,
461039cbe03e,full,1,1,ufcstats,
fd4d86079635,full,1,1,ufcstats,
9e96582c9f00,full,1,1,ufcstats,
b9c24ca00687,full,1,1,ufcstats,
aab62ac17987,full,1,1,ufcstats,
e9cef249014b,full,1,1,ufcstats,
388867019862,full,1,1,ufcstats,
7ee02b4c6ac6,full,1,1,ufcstats,
37ea0082226c,full,1,1,ufcstats,
087430acd5dd,full,1,1,ufcstats,
396806ae1139,full,1,1,ufcstats,
15609abea5d4,full,1,1,ufcstats,
66088d2bf493,full,1,1,ufcstats,
8c9644eb35dc,full,1,1,ufcstats,
2f1d4cae40f0,full,1,1,ufcstats,
2fba60b87b39,full,1,1,ufcstats,
dd07cdd3e043,full,1,1,ufcstats,
5c432757cffc,full,1,1,ufcstats,
a82a7c188a47,full,1,1,ufcstats,
a0d300582d10,full,1,1,ufcstats,
a2aaa0c9afd5,full,1,1,ufcstats,
b1a14a1ebf6c,full,1,1,ufcstats,
4a7d40463b03,full,1,1,ufcstats,
5a5eb0634334,full,1,1,ufcstats,
ff0781ef2861,full,1,1,ufcstats,
21a25d9df8c2,full,1,1,ufcstats,
300ddf780b3a,full,1,1,ufcstats,
261d125f67e3,full,1,1,ufcstats,
2c404383f7a0,full,1,1,ufcstats,
7cfc26c549b8,full,1,1,ufcstats,
0f0cd215433e,full,1,1,ufcstats,
ab8f410650f9,full,1,1,ufcstats,
a8bc357e9ff7,full,1,1,ufcstats,
cbe194daf289,full,1,1,ufcstats,
c5c27f65c887,full,1,1,ufcstats,
d5ff7aa7a5e5,full,1,1,ufcstats,
67df07a48858,full,1,1,ufcstats,
8fc9126c280a,full,1,1,ufcstats,
c7c832862ad3,full,1,1,ufcstats,
fe43da922008,full,1,1,ufcstats,
2fc1a7f59212,full,1,1,ufcstats,
f2fc8488e384,full,1,1,ufcstats,
78b0fb910533,full,1,1,ufcstats,
dbf465ba9922,full,1,1,ufcstats,
119950c73743,full,1,1,ufcstats,
5b01b5a56b4e,full,1,1,ufcstats,
1c034e56386b,full,1,1,ufcstats,
256fd9ce3502,full,1,1,ufcstats,
9cd0fec54f44,full,1,1,ufcstats,
e482190cb5ba,full,1,1,ufcstats,
bcc71fd4288b,full,1,1,ufcstats,
ea808024b296,full,1,1,ufcstats,
a391277c564e,full,1,1,ufcstats,
dab485cc8d26,full,1,1,ufcstats,
fc946b503f2b,full,1,1,ufcstats,
5527777c93d3,full,1,1,ufcstats,
fc872a06a949,full,1,1,ufcstats,
157e4b87555a,full,1,1,ufcstats,
390c78490917,full,1,1,ufcstats,
2f3576f3ed8f,full,1,1,ufcstats,
4bb4488cfb36,full,1,1,ufcstats,
f784e4e49195,full,1,1,ufcstats,
105cc0ffe7eb,full,1,1,ufcstats,
cf2800ca7762,full,1,1,ufcstats,
f511757f7f86,full,1,1,ufcstats,
fe7d516cb7c8,full,1,1,ufcstats,
4deff8b48af2,full,1,1,ufcstats,
300646e11517,full,1,1,ufcstats,
e7efc208f02d,full,1,1,ufcstats,
662375497528,full,1,1,ufcstats,
8e1e3d10cab1,full,1,1,ufcstats,
5fb909dc12dd,full,1,1,ufcstats,
830bbbdf6e63,full,1,1,ufcstats,
19fe5444ff29,full,1,1,ufcstats,
02db3075618d,full,1,1,ufcstats,
2feadeb9f150,full,1,1,ufcstats,
f7aae7f78894,full,1,1,ufcstats,
f2935d757fa6,full,1,1,ufcstats,
ac7346f4ad85,full,1,1,ufcstats,
b0a529bd1b43,full,1,1,ufcstats,
dd3bc7898163,full,1,1,ufcstats,
ac123c84dcca,full,1,1,ufcstats,
e8cb1b30285a,full,1,1,ufcstats,
c0737f69bbee,full,1,1,ufcstats,
5f5957c547f8,full,1,1,ufcstats,
64114e298743,full,1,1,ufcstats,
5d24faaa6775,full,1,1,ufcstats,
5a85bdb44f5c,full,1,1,ufcstats,
b64c5f5f2346,full,1,1,ufcstats,
16e6c32f5d09,full,1,1,ufcstats,
86c9dbbf0136,full,1,1,ufcstats,
4e2fe70feab8,full,1,1,ufcstats,
c7a53023ae8e,full,1,1,ufcstats,
53664cf2e242,full,1,1,ufcstats,
dbf997cae56f,full,1,1,ufcstats,
4432e311e3fc,full,1,1,ufcstats,
77274974f0e9,full,1,1,ufcstats,
14452c23ba7d,full,1,1,ufcstats,
51028a24f9b7,full,1,1,ufcstats,
0ca7e8bea7eb,full,1,1,ufcstats,
45bcbfd6349c,full,1,1,ufcstats,
b31e8d46d4fe,full,1,1,ufcstats,
3e89b65702c1,full,1,1,ufcstats,
972dce188262,full,1,1,ufcstats,
65eadbed830f,full,1,1,ufcstats,
7d0174066ece,full,1,1,ufcstats,
c0cd45df1dd7,full,1,1,ufcstats,
4ec1f3c76a06,full,1,1,ufcstats,
a8edc83467ed,full,1,1,ufcstats,
95064c2df69d,full,1,1,ufcstats,
6562d41e0458,full,1,1,ufcstats,
cb3551598061,full,1,1,ufcstats,
e725bfd398d0,full,1,1,ufcstats,
c70c03a149b7,full,1,1,ufcstats,
9a3312f2683f,full,1,1,ufcstats,
8c477ffc46b8,full,1,1,ufcstats,
85edb7936863,full,1,1,ufcstats,
ea2eae83a761,full,1,1,ufcstats,
c39c9fec1692,full,1,1,ufcstats,
81cd1b56e68a,full,1,1,ufcstats,
3c1eba005b0c,full,1,1,ufcstats,
c21f3286a43a,full,1,1,ufcstats,
3ad26f49a6fd,full,1,1,ufcstats,
1340afb28d51,full,1,1,ufcstats,
5d0bb64a89fb,full,1,1,ufcstats,
879381466617,full,1,1,ufcstats,
93e11dbe0b14,full,1,1,ufcstats,
2d4770ec528c,full,1,1,ufcstats,
482669169f9e,full,1,1,ufcstats,
c048c26901f1,full,1,1,ufcstats,
85fd3f0ba014,full,1,1,ufcstats,
a5b07f1a6286,full,1,1,ufcstats,
8b379c61262a,full,1,1,ufcstats,
1cc9f5540fc5,full,1,1,ufcstats,
da519b2f48e5,full,1,1,ufcstats,
995fe3b7580f,full,1,1,ufcstats,
9f00bcc9579a,full,1,1,ufcstats,
4d56162c1b71,full,1,1,ufcstats,
43dc28037262,full,1,1,ufcstats,
1d284ed094b6,full,1,1,ufcstats,
417f81457938,full,1,1,ufcstats,
3d266ac1ea3d,full,1,1,ufcstats,
5cbfc9286e6c,full,1,1,ufcstats,
1ac1bdbdd634,full,1,1,ufcstats,
f7c9f246dbf5,full,1,1,ufcstats,
e0e25ec408fd,full,1,1,ufcstats,
2ca08825a267,full,1,1,ufcstats,
660e14f67a99,full,1,1,ufcstats,
4b2ba2717a1f,full,1,1,ufcstats,
9740965cb012,full,1,1,ufcstats,
e3c263451aeb,full,1,1,ufcstats,
a2e426b33f31,full,1,1,ufcstats,
d601c0a12a19,full,1,1,ufcstats,
ea5d4fb90c02,full,1,1,ufcstats,
fa492a65c466,full,1,1,ufcstats,
5e6585f359a0,full,1,1,ufcstats,
b5b651be3eb1,full,1,1,ufcstats,
dcbbc5cbaa52,full,1,1,ufcstats,
886caa1c7143,full,1,1,ufcstats,
b0a524d96644,full,1,1,ufcstats,
b81be2523cc4,full,1,1,ufcstats,
acd799333ef9,full,1,1,ufcstats,
1d7dd86bb5fa,full,1,1,ufcstats,
b96ae05f230d,full,1,1,ufcstats,
0728ecb1cdbe,full,1,1,ufcstats,
14f04b66673d,full,1,1,ufcstats,
ba6601fde079,full,1,1,ufcstats,
f61108438e47,full,1,1,ufcstats,
f14e31a4b6cc,full,1,1,ufcstats,
5e0b7a9254e9,full,1,1,ufcstats,
a211b7167c14,full,1,1,ufcstats,
b0ec0cb66f15,full,1,1,ufcstats,
bed9271a0cea,full,1,1,ufcstats,
17f948d06a58,full,1,1,ufcstats,
f589b011c3f8,full,1,1,ufcstats,
4343cc3b67dc,full,1,1,ufcstats,
66184f105baf,full,1,1,ufcstats,
79f386ad12a0,full,1,1,ufcstats,
679d36649888,full,1,1,ufcstats,
5928cd1af8ef,full,1,1,ufcstats,
4191388f9ede,full,1,1,ufcstats,
26c918a5d1d9,full,1,1,ufcstats,
bb1c02e65e25,full,1,1,ufcstats,
52544eacbca0,full,1,1,ufcstats,
5bbc11472528,full,1,1,ufcstats,
52eda2c07b27,full,1,1,ufcstats,
2612d542c289,full,1,1,ufcstats,
ce79cbaec58e,full,1,1,ufcstats,
7e357988c258,full,1,1,ufcstats,
3d432c15a244,full,1,1,ufcstats,
188bd64cae53,full,1,1,ufcstats,
683ff1891e4b,full,1,1,ufcstats,
1f944e35d761,full,1,1,ufcstats,
66664b17180e,full,1,1,ufcstats,
5b8db23410d8,full,1,1,ufcstats,
fdc1e46582cc,full,1,1,ufcstats,
0b5abc137893,full,1,1,ufcstats,
630d4b3cbf69,full,1,1,ufcstats,
16c22ba84aca,full,1,1,ufcstats,
3e52c77be1c5,full,1,1,ufcstats,
7f776d820c94,full,1,1,ufcstats,
0cc835f37e74,full,1,1,ufcstats,
330fde71414a,full,1,1,ufcstats,
8b7992caa36f,full,1,1,ufcstats,
b6fc39371cee,full,1,1,ufcstats,
bfcfee0c9f38,full,1,1,ufcstats,
ed5cea39cdb9,full,1,1,ufcstats,
a20fed20f0dc,full,1,1,ufcstats,
cb1f1116e735,full,1,1,ufcstats,
56077a07356c,full,1,1,ufcstats,
d6fa5eff3d54,full,1,1,ufcstats,
a378768dd5e6,full,1,1,ufcstats,
c56a6ec28f5c,full,1,1,ufcstats,
2ee2e315ec40,full,1,1,ufcstats,
46883a147382,full,1,1,ufcstats,
febbb927832c,full,1,1,ufcstats,
f97bde4c497a,full,1,1,ufcstats,
703e84084675,full,1,1,ufcstats,
9f96fc447e73,full,1,1,ufcstats,
e3ee51d86ad7,full,1,1,ufcstats,
2c660b11535d,full,1,1,ufcstats,
d60808c5670b,full,1,1,ufcstats,
44562a779932,full,1,1,ufcstats,
3e8885c8f80f,full,1,1,ufcstats,
40e3f1d51160,full,1,1,ufcstats,
6a1c2134a888,full,1,1,ufcstats,
6bbd49017dfb,full,1,1,ufcstats,
0fa78919127e,full,1,1,ufcstats,
4d3e0229d11b,full,1,1,ufcstats,
3447263f6fcd,full,1,1,ufcstats,
ba2333582a68,full,1,1,ufcstats,
7a9afd286de8,full,1,1,ufcstats,
9142e54c7a93,full,1,1,ufcstats,
7329491c4eeb,full,1,1,ufcstats,
33ab9da1869c,full,1,1,ufcstats,
3a6ec81b6330,full,1,1,ufcstats,
26321d11fc4b,full,1,1,ufcstats,
e1465bc4a825,full,1,1,ufcstats,
a7bb4e8d2f8f,full,1,1,ufcstats,
0e0cc63d6e04,full,1,1,ufcstats,
df7fd48d9f6c,full,1,1,ufcstats,
86db2e329661,full,1,1,ufcstats,
c05ae434f2c8,full,1,1,ufcstats,
74c5d5d4be2d,full,1,1,ufcstats,
f118ab47afd9,full,1,1,ufcstats,
705c1d01e4b0,full,1,1,ufcstats,
b172105f5e3d,full,1,1,ufcstats,
29d745ae9b57,full,1,1,ufcstats,
9fe3c897e0de,full,1,1,ufcstats,
34cab23077e0,full,1,1,ufcstats,
87c15586a523,full,1,1,ufcstats,
a3847f23f067,full,1,1,ufcstats,
fd98051d2e68,full,1,1,ufcstats,
56ddd2fc8c14,full,1,1,ufcstats,
41e2318a004d,full,1,1,ufcstats,
8f3724552034,full,1,1,ufcstats,
eea55222c088,full,1,1,ufcstats,
b92282301891,full,1,1,ufcstats,
f080e0d4e7fb,full,1,1,ufcstats,
960fcc8ca92f,full,1,1,ufcstats,
33d9f051a6c9,full,1,1,ufcstats,
86bb67099cfb,full,1,1,ufcstats,
fc366ce0f361,full,1,1,ufcstats,
ba9098ed9e29,full,1,1,ufcstats,
9aebf13fed71,full,1,1,ufcstats,
159bb144e13e,full,1,1,ufcstats,
6abb2e55a0ac,full,1,1,ufcstats,
010b2cbc8e08,full,1,1,ufcstats,
9d9e18e35561,full,1,1,ufcstats,
956f2ce2fcbb,full,1,1,ufcstats,
b38dc5a4501b,full,1,1,ufcstats,
ab95152e789a,full,1,1,ufcstats,
377f5d116b7e,full,1,1,ufcstats,
6ceed643c02b,full,1,1,ufcstats,
b63e7d23f420,full,1,1,ufcstats,
cb600c5473a2,full,1,1,ufcstats,
f93f5954359a,full,1,1,ufcstats,
fe4a75310941,full,1,1,ufcstats,
b67cf150cc4b,full,1,1,ufcstats,
614b9d44fd91,full,1,1,ufcstats,
d7e41efec5a9,full,1,1,ufcstats,
08539e007069,full,1,1,ufcstats,
de73774da94e,full,1,1,ufcstats,
de9ebdddefda,full,1,1,ufcstats,
24aaeef5f9f5,full,1,1,ufcstats,
fb2986458ff0,full,1,1,ufcstats,
7a62f60b4dfa,full,1,1,ufcstats,
e7e165fef3d8,full,1,1,ufcstats,
c5e7f3fd1279,full,1,1,ufcstats,
2f44cd0462db,full,1,1,ufcstats,
863d6b424c29,full,1,1,ufcstats,
028330d9b91f,full,1,1,ufcstats,
99fc7ef88f61,full,1,1,ufcstats,
0a00c74e3239,full,1,1,ufcstats,
3b56351258d0,full,1,1,ufcstats,
8e7611f7e2ef,full,1,1,ufcstats,
8687ec288fcf,full,1,1,ufcstats,
07c8126313eb,full,1,1,ufcstats,
4aa85d8207fc,full,1,1,ufcstats,
a96df7ab93ba,full,1,1,ufcstats,
f1c88f9427e6,full,1,1,ufcstats,
8993c6a89c46,full,1,1,ufcstats,
634e4fa71763,full,1,1,ufcstats,
13077deb233a,full,1,1,ufcstats,
df1c19b35455,full,1,1,ufcstats,
c27cb2846aaf,full,1,1,ufcstats,
9e273841342f,full,1,1,ufcstats,
1db6558d114a,full,1,1,ufcstats,
9884c15610a3,full,1,1,ufcstats,
8b8f363cc7e5,full,1,1,ufcstats,
591a1ff030c5,full,1,1,ufcstats,
7846c3af0e09,full,1,1,ufcstats,
4005f138e37b,full,1,1,ufcstats,
aeb568021f00,full,1,1,ufcstats,
04dc45848344,full,1,1,ufcstats,
d597fff7260f,full,1,1,ufcstats,
78a1c746662a,full,1,1,ufcstats,
76fabbce87f8,full,1,1,ufcstats,
c14947e060bb,full,1,1,ufcstats,
570883bb1771,full,1,1,ufcstats,
21ae95c64071,full,1,1,ufcstats,
45f734d1c7f8,full,1,1,ufcstats,
1c823f2776a8,full,1,1,ufcstats,
6798a508fbb5,full,1,1,ufcstats,
4582c3d79e99,full,1,1,ufcstats,
7f49d6a16de7,full,1,1,ufcstats,
4557a1c4183c,full,1,1,ufcstats,
fb06c294d414,full,1,1,ufcstats,
3e8065cb51c1,full,1,1,ufcstats,
8104dfdbc03a,full,1,1,ufcstats,
d458272f5d83,full,1,1,ufcstats,
33257d8cd2dd,full,1,1,ufcstats,
35405cff97f2,full,1,1,ufcstats,
dc5fe7ddf513,full,1,1,ufcstats,
ea9d479fc272,full,1,1,ufcstats,
2111a3310a9b,full,1,1,ufcstats,
25c73d62c671,full,1,1,ufcstats,
550e6dc5206c,full,1,1,ufcstats,
418a76bcd2e3,full,1,1,ufcstats,
abc536f16dc6,full,1,1,ufcstats,
d50bffcf904e,full,1,1,ufcstats,
79e12a4954fe,full,1,1,ufcstats,
08ce3d36a486,full,1,1,ufcstats,
42bea815838a,full,1,1,ufcstats,
289174118598,full,1,1,ufcstats,
151e7ecf8f37,full,1,1,ufcstats,
6eaae2af1bef,full,1,1,ufcstats,
8b8a71ee08bd,full,1,1,ufcstats,
b0978718a5be,full,1,1,ufcstats,
476da66223ee,full,1,1,ufcstats,
b26d2e166b74,full,1,1,ufcstats,
940d63f5f2b3,full,1,1,ufcstats,
9102d57404dc,full,1,1,ufcstats,
fb24567d4ad4,full,1,1,ufcstats,
129dfe724e26,full,1,1,ufcstats,
3e01a20dd4ff,full,1,1,ufcstats,
983453fe2320,full,1,1,ufcstats,
42ad50be7a07,full,1,1,ufcstats,
6d4d4cfcb442,full,1,1,ufcstats,
cc0232905a38,full,1,1,ufcstats,
a1014c57ceca,full,1,1,ufcstats,
0563862bdbf4,full,1,1,ufcstats,
835746e18b91,full,1,1,ufcstats,
3aa9df5faf07,full,1,1,ufcstats,
02088573edaa,full,1,1,ufcstats,
774935ac7d2a,full,1,1,ufcstats,
afcb1a693284,full,1,1,ufcstats,
ad0ae0b92207,full,1,1,ufcstats,
2b71d899beee,full,1,1,ufcstats,
7c7935dc8bb7,full,1,1,ufcstats,
a0f76f814329,full,1,1,ufcstats,
11d968ab4702,full,1,1,ufcstats,
559cc2fce492,full,1,1,ufcstats,
bbb0f689ad08,full,1,1,ufcstats,
b12bf044cebe,full,1,1,ufcstats,
b69d6196e875,full,1,1,ufcstats,
96670a9eb1c5,full,1,1,ufcstats,
cf1fd42153ca,full,1,1,ufcstats,
c77c24679042,full,1,1,ufcstats,
31e6d98ef499,full,1,1,ufcstats,
876a7038f7c5,full,1,1,ufcstats,
a2d54a49b4ae,full,1,1,ufcstats,
03c6d2b83014,full,1,1,ufcstats,
fbf41bb8f5e3,full,1,1,ufcstats,
51b9d8f16f98,full,1,1,ufcstats,
a58c00a7e424,full,1,1,ufcstats,
62762749a535,full,1,1,ufcstats,
ffc2435b0060,full,1,1,ufcstats,
8b42738d2f7f,full,1,1,ufcstats,
9dcaaa648d84,full,1,1,ufcstats,
29328e0eff1c,full,1,1,ufcstats,
0e377405ac92,full,1,1,ufcstats,
34fd56419ced,full,1,1,ufcstats,
54ac13b376b5,full,1,1,ufcstats,
9c55b27dc775,full,1,1,ufcstats,
bd0cceafd7d5,full,1,1,ufcstats,
ddc94961d61a,full,1,1,ufcstats,
e3554ec1f206,full,1,1,ufcstats,
c58b2ba82f89,full,1,1,ufcstats,
2ae20748f784,full,1,1,ufcstats,
84f81dd13546,full,1,1,ufcstats,
ffc8b09e4b76,full,1,1,ufcstats,
cbc7f49bb3bc,full,1,1,ufcstats,
802c06a9a0a2,full,1,1,ufcstats,
6f190378b329,full,1,1,ufcstats,
f0fcf95f0368,full,1,1,ufcstats,
2f83bd4c74af,full,1,1,ufcstats,
ffd75f1f662d,full,1,1,ufcstats,
3029adecd15c,full,1,1,ufcstats,
66201fa511d6,full,1,1,ufcstats,
e7cd4c21b204,full,1,1,ufcstats,
92fcceda6ab5,full,1,1,ufcstats,
fba094ffd6f8,full,1,1,ufcstats,
b3ac68ed9f0a,full,1,1,ufcstats,
86e65ef22afc,full,1,1,ufcstats,
c51b4a34c9f7,full,1,1,ufcstats,
32acc18f0fc7,full,1,1,ufcstats,
a46b7918b24f,full,1,1,ufcstats,
9888b8c17f2a,full,1,1,ufcstats,
a8a6280cc40e,full,1,1,ufcstats,
1b777f99e730,full,1,1,ufcstats,
6940d8e02365,full,1,1,ufcstats,
b7c2990abf89,full,1,1,ufcstats,
3909500707b3,full,1,1,ufcstats,
e0503ed9deee,full,1,1,ufcstats,
d0eaa32f9a61,full,1,1,ufcstats,
88593a731601,full,1,1,ufcstats,
d89b90ab5f3e,full,1,1,ufcstats,
f6b4150ae462,full,1,1,ufcstats,
20cb3b1c176f,full,1,1,ufcstats,
2011c6203c0d,full,1,1,ufcstats,
6d96611b6462,full,1,1,ufcstats,
07a12a7ec360,full,1,1,ufcstats,
a3db8a299f5a,full,1,1,ufcstats,
f856edcf6091,full,1,1,ufcstats,
4032236f30ee,full,1,1,ufcstats,
176d164e178e,full,1,1,ufcstats,
e33358e3a207,full,1,1,ufcstats,
66561debd37f,full,1,1,ufcstats,
a26b12eabbc9,full,1,1,ufcstats,
8a4adfeb2907,full,1,1,ufcstats,
dd777fec1275,full,1,1,ufcstats,
bdc5795635d1,full,1,1,ufcstats,
b419d38bc92f,full,1,1,ufcstats,
214f2d5bbb43,full,1,1,ufcstats,
d08c90a6e1b0,full,1,1,ufcstats,
e032e3556506,full,1,1,ufcstats,
079dd998d017,full,1,1,ufcstats,
2ac818b7e845,full,1,1,ufcstats,
8e6e53ac0977,full,1,1,ufcstats,
09c62d01cce1,full,1,1,ufcstats,
26f0de487cc5,full,1,1,ufcstats,
a51bd7a329e5,full,1,1,ufcstats,
e32e97d7f1ee,full,1,1,ufcstats,
f641bd7e22dc,full,1,1,ufcstats,
edf98feb087e,full,1,1,ufcstats,
